ID, Size, Predicted, Actual
0,215,0.055,NO
1,273,1.0,YES
2,460,0.99,YES
3,138,0.99,YES
4,358,1.0,YES
5,1248,0.98,YES
6,51,0.01,NO
7,157,0.99,YES
8,31,0.0,NO
9,981,0.5075,YES
10,180,0.075,NO
11,262,0.99,YES
12,553,0.99,YES
13,40,0.06466666666666666,NO
14,369,1.0,YES
15,390,0.98,YES
16,51,0.01,NO
17,577,0.055,YES
18,32,0.03,NO
19,66,0.275,NO
20,188,1.0,YES
21,582,0.055,NO
22,160,0.99,YES
23,50,0.01,NO
24,27,0.0,NO
25,923,1.0,YES
26,60,0.053999999999999986,NO
27,62,0.2512261904761905,NO
28,87,0.10350000000000001,NO
29,52,0.0,NO
30,268,0.045,YES
31,163,0.8066666666666668,NO
32,109,0.57,NO
33,147,0.5621666666666667,NO
34,58,0.011666666666666664,NO
35,44,0.6194999999999999,NO
36,106,0.96,YES
37,139,0.19716666666666663,NO
38,326,0.045,YES
39,648,0.055,YES
40,792,1.0,YES
41,319,0.95,YES
42,55,0.0,NO
43,191,0.065,NO
44,90,0.8420000000000001,NO
45,273,0.045,YES
46,137,0.19716666666666663,NO
47,79,0.59,NO
48,82,0.08,NO
49,147,0.5621666666666667,NO
50,422,0.055,YES
51,979,0.98,YES
52,495,0.98,YES
53,189,0.065,YES
54,167,0.485,YES
55,86,0.98,YES
56,182,0.085,YES
57,361,0.42,YES
58,126,0.09,YES
59,106,0.96,NO
60,109,0.57,NO
61,85,0.0675,NO
62,236,0.045,NO
63,315,1.0,YES
64,695,0.98,YES
65,27,0.0,NO
66,89,0.6589999999999999,NO
67,301,1.0,YES
68,153,0.5731666666666666,YES
69,92,0.877,NO
70,466,1.0,YES
71,93,0.9072380952380952,NO
72,244,0.045,NO
73,192,0.065,YES
74,252,1.0,YES
75,109,0.57,NO
76,601,0.055,YES
77,565,0.99,YES
78,69,0.9075,NO
79,77,0.51,NO
80,94,0.9122380952380952,YES
81,337,0.045,NO
82,214,0.055,NO
83,79,0.59,NO
84,25,0.0,NO
85,84,0.05,NO
86,34,0.03,NO
87,33,0.03,NO
88,104,0.96,NO
89,172,0.185,NO
90,70,0.7575,NO
91,140,0.30566666666666664,NO
92,156,0.99,YES
93,248,0.045,NO
94,277,0.98,YES
95,189,0.82,NO
96,194,0.69,NO
97,346,0.8,NO
98,304,0.82,NO
99,356,0.93,YES
100,84,0.97,YES
101,53,0.69,YES
102,132,0.13300000000000003,NO
103,4088,0.055,NO
104,691,0.93,YES
105,47,0.53,NO
106,101,0.7168333333333333,YES
107,510,1.0,YES
108,328,1.0,YES
109,273,0.045,NO
110,136,0.18716666666666662,NO
111,56,0.0,NO
112,74,0.03,NO
113,359,1.0,YES
114,174,0.095,NO
115,148,0.7635,NO
116,92,0.877,NO
117,45,0.8511666666666666,NO
118,168,0.435,NO
119,77,0.51,NO
120,666,1.0,YES
121,88,0.36266666666666664,NO
122,262,1.0,YES
123,54,0.0,NO
124,48,0.04,YES
125,140,0.30566666666666664,YES
126,152,0.5531666666666666,NO
127,39,0.18666666666666668,NO
128,131,0.13300000000000003,NO
129,47,0.05,NO
130,129,0.08166666666666665,NO
131,43,0.17766666666666667,NO
132,243,0.045,YES
133,62,0.2512261904761905,NO
134,45,0.8511666666666666,NO
135,97,0.99,YES
136,476,0.97,NO
137,77,0.8715714285714286,NO
138,69,0.2741666666666666,NO
139,104,0.256,NO
140,115,0.23,NO
141,421,0.83,NO
142,61,0.4516666666666667,NO
143,2009,0.96,YES
144,179,0.71,NO
145,106,0.276,NO
146,33,0.5665,NO
147,657,0.92,NO
148,295,0.81,NO
149,872,0.82,NO
150,444,0.97,NO
151,168,0.44,NO
152,752,0.98,NO
153,135,0.92,NO
154,1126,0.82,NO
155,163,0.45,NO
156,184,0.91,NO
157,51,0.12,NO
158,25,0.0675,NO
159,180,0.71,NO
160,64,0.9,NO
161,101,0.29488888888888887,NO
162,512,0.98,NO
163,187,0.91,NO
164,56,0.806047619047619,NO
165,39,0.30783333333333335,NO
166,261,0.92,NO
167,73,0.3463333333333333,NO
168,65,0.88,NO
169,329,0.8,NO
170,64,0.9,NO
171,164,0.46,NO
172,624,0.93,YES
173,74,0.4024047619047619,NO
174,117,0.25,NO
175,84,0.57,NO
176,226,1.0,YES
177,76,0.8632380952380952,NO
178,323,0.78,NO
179,72,0.07,NO
180,42,0.133,NO
181,48,0.04,NO
182,89,0.6589999999999999,NO
183,380,0.055,NO
184,141,0.99,YES
