ID, Size, Predicted, Actual
0,215,0.02,NO
1,271,0.18,YES
2,458,0.55,YES
3,137,0.02,YES
4,357,1.0,YES
5,1242,1.0,YES
6,51,0.0033333333333333335,NO
7,154,0.01,YES
8,31,0.0,NO
9,928,0.91,YES
10,180,0.01,NO
11,260,1.0,YES
12,551,0.55,YES
13,40,0.0,NO
14,361,0.37,YES
15,388,1.0,YES
16,51,0.030833333333333334,NO
17,577,1.0,YES
18,32,0.03,NO
19,66,0.0,NO
20,188,0.97,YES
21,582,1.0,YES
22,158,0.04,YES
23,50,0.0,NO
24,27,0.0,NO
25,928,1.0,YES
26,60,0.0,NO
27,62,0.0,NO
28,87,0.13,NO
29,52,0.050833333333333335,NO
30,268,1.0,YES
31,163,0.0,NO
32,109,0.11,NO
33,147,0.0,NO
34,58,0.03,NO
35,44,0.0,NO
36,106,0.25,YES
37,139,0.1,NO
38,326,0.9716666666666667,YES
39,648,1.0,YES
40,778,1.0,YES
41,314,1.0,YES
42,55,0.0,NO
43,191,0.63,NO
44,90,0.04,NO
45,273,0.9466666666666667,YES
46,137,0.65,YES
47,79,0.01,NO
48,82,0.38049999999999995,NO
49,147,0.46,YES
50,422,0.79,YES
51,978,1.0,YES
52,467,1.0,YES
53,189,0.7058333333333334,YES
54,153,1.0,YES
55,84,0.0,YES
56,182,0.99,YES
57,358,1.0,YES
58,126,0.86,YES
59,106,0.76,NO
60,109,0.62,NO
61,85,0.0,NO
62,236,0.785,YES
63,314,0.91,YES
64,694,0.83,YES
65,27,0.0,NO
66,89,0.97,YES
67,301,0.96,YES
68,153,0.5,YES
69,92,0.11,NO
70,466,0.63,YES
71,93,0.07,NO
72,244,0.96,NO
73,192,0.44,YES
74,250,0.9566666666666667,YES
75,109,0.13,NO
76,601,0.12,YES
77,565,0.9,YES
78,69,0.96,YES
79,77,0.04,NO
80,94,0.0,YES
81,337,0.63,NO
82,214,0.09,NO
83,79,0.7033333333333333,NO
84,25,0.0,NO
85,84,0.03666666666666666,NO
86,34,0.7699166666666667,NO
87,33,0.5574642857142856,NO
88,104,0.33,NO
89,172,0.01,NO
90,70,0.0,NO
91,140,0.83,NO
92,154,0.01,YES
93,248,0.99,YES
94,275,1.0,YES
95,176,0.1,NO
96,624,1.0,YES
97,91,0.96,YES
98,58,0.0,YES
99,132,0.5233333333333333,NO
100,4088,0.48,YES
101,558,0.99,YES
102,727,1.0,YES
103,150,1.0,YES
104,503,0.42,YES
105,325,0.99,YES
106,273,1.0,YES
107,136,0.99,YES
108,56,0.61,NO
109,74,0.07783333333333334,NO
110,357,0.97,NO
111,174,0.0,NO
112,148,0.0,NO
113,92,0.0,NO
114,45,0.0,NO
115,168,1.0,YES
116,77,0.0,NO
117,664,0.08,YES
118,88,0.01,NO
119,260,0.6,YES
120,54,0.0,NO
121,48,0.99,YES
122,140,0.99,YES
123,152,0.01,NO
124,39,0.0,NO
125,131,0.5233333333333333,NO
126,47,0.0,NO
127,129,0.99,YES
128,43,0.0,NO
129,243,0.76,YES
130,62,0.99,YES
131,45,0.008333333333333335,NO
132,94,0.96,YES
133,72,0.0,NO
134,42,0.0,NO
135,48,0.0,NO
136,89,0.96,YES
137,380,1.0,YES
138,138,0.99,YES
139,142,0.99,YES
140,191,1.0,YES
141,46,0.0,NO
142,165,0.0,NO
143,171,0.06,NO
144,56,0.61,NO
145,179,1.0,YES
146,74,0.0,NO
147,36,0.02,NO
148,37,0.0,NO
149,34,1.0,YES
150,34,1.0,YES
151,38,0.0,NO
152,39,0.0,NO
153,156,0.06,NO
154,84,0.03666666666666666,NO
155,117,0.94,YES
156,94,0.01,NO
157,71,0.08233333333333333,NO
158,183,1.0,YES
159,85,0.14,NO
160,183,1.0,YES
161,70,0.0075,NO
162,54,0.02,NO
163,160,0.0,NO
164,125,0.9,YES
165,151,1.0,YES
166,421,1.0,YES
167,219,0.905,YES
168,50,0.0,NO
169,42,0.99,YES
170,624,0.11,NO
171,377,1.0,YES
172,383,1.0,YES
173,72,0.0,NO
174,92,0.02,NO
175,284,0.75,YES
176,371,0.78,NO
177,47,0.0,NO
178,108,0.98,YES
179,111,0.11,NO
180,319,1.0,YES
181,129,0.98,YES
182,49,0.0,NO
183,358,1.0,YES
184,277,0.6,YES
185,49,0.0,NO
186,89,0.0,NO
187,41,0.0,NO
188,66,0.0,NO
189,63,0.0,NO
190,24,0.0,NO
191,50,0.0,NO
192,72,0.09816666666666667,NO
193,47,0.0,NO
194,47,0.0,NO
195,183,0.03,NO
196,49,0.0,NO
197,50,0.0,NO
198,98,0.0,NO
199,143,0.06,NO
200,43,0.0,NO
201,42,0.0,NO
202,56,0.03,NO
203,44,0.017666666666666667,NO
204,26,0.0,NO
205,254,1.0,YES
206,16883,0.69,YES
207,74,0.043333333333333335,NO
208,153,0.0,NO
209,68,0.04,NO
210,100,0.1,NO
211,549,0.73,YES
212,437,1.0,YES
213,1033,1.0,YES
214,101,0.09,YES
215,331,0.37,YES
216,123,0.01,NO
217,106,0.98,YES
218,106,0.98,YES
219,93,0.95,YES
220,101,0.02,YES
221,38,1.0,YES
222,584,1.0,YES
223,32,0.03,NO
224,111,0.0,NO
225,35,0.0,NO
226,90,0.97,YES
227,27,0.0,NO
228,28,0.0,NO
229,92,0.16,YES
230,885,1.0,YES
231,67,0.0,NO
232,29,0.0,NO
233,105,0.25,NO
234,72,0.0,NO
235,37,0.0,NO
236,47,0.0,NO
237,31,0.0,NO
238,90,0.78,YES
239,223,1.0,YES
240,214,0.27,NO
241,107,0.9,YES
242,37,0.0,NO
243,27,0.0,NO
244,48,0.0,NO
245,166,1.0,YES
246,213,0.905,YES
247,866,0.34,YES
248,159,0.3,NO
249,100,0.97,YES
250,96,0.95,YES
251,841,1.0,YES
252,525,0.91,YES
253,83,1.0,YES
254,63,0.0,NO
255,76,0.0,NO
256,202,1.0,YES
257,155,0.05,YES
258,1262,1.0,YES
259,74,0.0,NO
260,101,0.13,NO
261,27,0.0,NO
262,22,0.0,NO
263,489,0.84,YES
264,62,0.0,NO
265,59,0.01,NO
266,99,0.12,NO
267,27,0.0,NO
268,77,0.0,NO
269,846,1.0,YES
270,64,1.0,YES
271,45,0.0,NO
272,63,0.0,NO
273,54,0.02,NO
274,64,0.0,NO
275,132,0.5233333333333333,NO
276,177,0.16,NO
277,70,0.0,NO
278,36,0.02,NO
279,58,0.0,NO
280,62,0.0,NO
281,132,0.01,NO
282,74,0.0,NO
283,83,0.0,YES
284,74,0.0,NO
285,48,0.0,NO
286,74,0.043333333333333335,NO
287,86,0.0,NO
288,355,0.37,NO
289,53,0.0,NO
290,798,0.91,YES
291,75,0.6575,NO
292,125,0.29,YES
293,200,0.94,YES
294,134,0.6008333333333333,NO
295,57,0.0,NO
296,123,0.26,NO
297,204,0.12,YES
298,162,0.0,NO
299,130,0.18,YES
300,108,0.11,YES
301,353,1.0,YES
302,80,0.003333333333333333,YES
303,28,0.0,NO
304,57,0.0,NO
305,306,0.72,YES
306,340,0.63,YES
307,103,0.03,NO
308,35,0.0,NO
309,98,0.0,NO
310,117,0.12,YES
