ID, Size, Predicted, Actual
0,215,1.3089600076638814E-10,NO
1,274,3.5937622731913312E-9,YES
2,461,3.8370248977006666E-9,YES
3,138,1.2821043634135297E-10,NO
4,358,1.8078792107000954E-11,NO
5,1248,1.0,YES
6,51,1.6675242684315516E-11,NO
7,45,1.215852217584487E-10,NO
8,157,1.7072094356825492E-11,NO
9,31,1.6603795222611786E-11,NO
10,1008,2.899403934657279E-8,YES
11,55,1.3569042452867965E-9,NO
12,204,0.9978070269862515,NO
13,55,1.4485230145638307E-10,NO
14,103,9.427566702479782E-10,NO
15,83,1.0,YES
16,262,1.323683465679779E-10,NO
17,83,3.976650604640915E-10,NO
18,867,1.0,YES
19,40,1.6603795222611786E-11,NO
20,387,3.223240315765597E-4,YES
21,390,1.3824732103504373E-10,NO
22,51,1.6675242684315516E-11,NO
23,637,1.0,YES
24,32,1.6603795222611786E-11,NO
25,68,3.0184073595344255E-8,YES
26,547,1.0,NO
27,566,1.0,NO
28,314,1.0,YES
29,839,0.5374249555346904,NO
30,211,1.1258369028125758E-8,NO
31,31,1.0512015781589027E-10,NO
32,50,1.6675242684315516E-11,NO
33,27,1.6534914424400687E-11,NO
34,175,1.0,NO
35,50,4.500173122225601E-10,NO
36,62,1.6675242684315516E-11,NO
37,87,1.264138315136293E-10,NO
38,52,1.6675242684315516E-11,NO
39,373,7.635541888438729E-4,NO
40,224,0.9986003713479477,NO
41,118,1.6905297329787248E-11,YES
42,83,1.6749287434363092E-11,NO
43,147,1.7072094356825492E-11,NO
44,58,1.2585498501985206E-10,NO
45,44,1.6603795222611786E-11,NO
46,106,1.6825961299227966E-11,NO
47,189,3.959011507933227E-9,NO
48,151,1.7072094356825492E-11,NO
49,352,1.8078792107000954E-11,YES
50,849,1.1012793960150359E-9,YES
51,877,1.7053357196996417E-10,YES
52,41,1.1454726062358975E-10,NO
53,319,1.7853273873314005E-11,YES
54,27,1.6534914424400687E-11,NO
55,55,1.6675242684315516E-11,NO
56,94,1.6825961299227966E-11,NO
57,191,1.724996833641358E-11,NO
58,90,1.6825961299227966E-11,NO
59,90,1.6825961299227966E-11,NO
60,271,1.3313801994614856E-10,YES
61,152,4.0663405475106593E-10,NO
62,90,1.0969265112238364E-10,YES
63,82,1.264138315136293E-10,NO
64,147,1.7072094356825492E-11,NO
65,422,1.4014683348017837E-10,YES
66,1059,1.0,YES
67,530,1.9259302483558975E-11,NO
68,205,2.011606702526905E-8,YES
69,190,1.0,YES
70,86,1.264138315136293E-10,NO
71,207,1.0,YES
72,397,3.501782045929621E-9,YES
73,573,1.9561331264246117E-11,NO
74,126,1.6905297329787248E-11,YES
75,167,7.696330409629934E-10,YES
76,109,1.6905297329787248E-11,NO
77,85,1.6749287434363092E-11,NO
78,237,1.743923030091326E-11,NO
79,424,3.461268196092312E-10,YES
80,47,1.6603795222611786E-11,NO
81,1118,1.0,YES
82,27,1.6534914424400687E-11,NO
83,89,1.6825961299227966E-11,NO
84,474,8.844812721409587E-8,YES
85,166,1.7072094356825492E-11,NO
86,92,1.6825961299227966E-11,NO
87,476,6.555868028375626E-8,YES
88,93,1.6825961299227966E-11,NO
89,244,1.743923030091326E-11,NO
90,204,1.0841139979893506E-10,YES
91,252,1.753823499646769E-11,NO
92,109,1.6905297329787248E-11,YES
93,618,3.8891229975944664E-10,YES
94,565,1.9561331264246117E-11,YES
95,69,1.6749287434363092E-11,NO
96,77,1.6749287434363092E-11,NO
97,97,1.6825961299227966E-11,NO
98,343,1.8078792107000954E-11,NO
99,214,1.7343155528174903E-11,NO
100,79,1.6749287434363092E-11,NO
101,25,1.6534914424400687E-11,NO
102,84,1.6749287434363092E-11,NO
103,34,1.6603795222611786E-11,NO
104,33,1.6603795222611786E-11,NO
105,104,1.6825961299227966E-11,NO
106,172,1.7159627795444562E-11,NO
107,70,1.6749287434363092E-11,NO
108,140,1.6987329825045718E-11,NO
109,156,1.7072094356825492E-11,NO
110,142,1.6987329825045718E-11,NO
111,152,1.7072094356825492E-11,NO
112,31,1.6603795222611786E-11,NO
113,60,1.6675242684315516E-11,NO
114,60,1.6675242684315516E-11,NO
115,876,2.25949627508517E-11,NO
116,61,1.6675242684315516E-11,NO
117,185,1.7159627795444562E-11,NO
118,264,1.753823499646769E-11,NO
119,43,1.182199886606747E-10,NO
120,248,1.753823499646769E-11,NO
121,310,1.0,YES
122,199,8.532188744764348E-8,NO
123,194,1.3019267831142807E-10,NO
124,346,1.8078792107000954E-11,NO
125,90,1.0,NO
126,335,0.9999943731375217,YES
127,372,1.0,YES
128,84,1.6749287434363092E-11,NO
129,53,1.6675242684315516E-11,NO
130,148,1.0737665843401147E-10,YES
131,4088,7.450964306071531E-10,NO
132,860,0.007587506195830164,YES
133,47,1.6603795222611786E-11,NO
134,101,1.6825961299227966E-11,NO
135,517,1.911396093133711E-11,YES
136,327,1.7964451022780734E-11,YES
137,275,1.3313801994614856E-10,YES
138,136,1.2821043634135297E-10,YES
139,56,1.6675242684315516E-11,NO
140,74,1.6749287434363092E-11,YES
141,362,3.7070612318577584E-9,YES
142,174,1.295108407127636E-10,NO
143,148,1.2885018948186817E-10,NO
144,92,1.2699252102931421E-10,NO
145,45,1.6603795222611786E-11,NO
146,39,1.1110384198701009E-10,NO
147,182,1.2582685087762045E-4,NO
148,77,1.264138315136293E-10,NO
149,666,2.0386006202922066E-11,NO
150,88,1.6749287434363092E-11,YES
151,263,1.753823499646769E-11,YES
152,54,1.6675242684315516E-11,NO
153,76,1.0303292329795001E-10,YES
154,132,1.2821043634135297E-10,NO
155,160,1.7072094356825492E-11,YES
156,152,1.7072094356825492E-11,NO
157,39,1.6603795222611786E-11,NO
158,677,2.0563499932738774E-11,NO
159,131,1.6987329825045718E-11,NO
160,47,1.6603795222611786E-11,NO
161,129,1.6987329825045718E-11,NO
162,43,1.6603795222611786E-11,NO
163,73,2.361415478556261E-10,NO
164,257,1.753823499646769E-11,NO
165,356,1.8078792107000954E-11,NO
166,62,1.6675242684315516E-11,NO
167,45,1.6603795222611786E-11,NO
168,97,1.6825961299227966E-11,NO
169,131,1.0,YES
170,68,2.2194967735204797E-10,YES
171,99,8.366112707967575E-10,NO
172,53,1.4485230145638307E-10,NO
173,81,3.4679275462164073E-10,NO
174,78,3.122098185935922E-10,YES
175,69,2.2921007908661109E-10,NO
176,69,2.2921007908661109E-10,NO
177,77,3.122098185935922E-10,NO
178,72,2.2921007908661109E-10,NO
179,72,2.2921007908661109E-10,NO
180,63,1.7823137809757619E-10,NO
181,50,1.3247665856574872E-10,NO
182,28,1.0308063293717415E-10,NO
183,96,7.581971840703003E-10,NO
184,40,1.1294645114183915E-10,NO
185,76,2.8717796268733093E-10,NO
186,49,1.2940081379289735E-10,NO
187,63,1.7823137809757619E-10,NO
188,55,1.4485230145638307E-10,NO
