ID, Size, Predicted, Actual
0,215,0.0,NO
1,273,0.98,YES
2,460,1.0,YES
3,138,1.0,YES
4,358,0.98,YES
5,1248,0.99,YES
6,51,0.0,NO
7,157,0.95,YES
8,31,0.0,NO
9,981,0.275,YES
10,180,0.0,NO
11,262,1.0,YES
12,553,1.0,YES
13,40,0.0,NO
14,369,0.96,YES
15,390,0.97,YES
16,51,0.0,NO
17,577,0.01,YES
18,32,0.0,NO
19,66,0.0,NO
20,188,0.99,YES
21,582,0.01,NO
22,160,0.96,YES
23,50,0.0,NO
24,27,0.0,NO
25,923,1.0,YES
26,60,0.0,NO
27,62,0.004,NO
28,87,0.0,NO
29,52,0.0,NO
30,268,0.0,YES
31,163,0.22,NO
32,109,0.17,NO
33,147,0.03333333333333334,NO
34,58,0.0,NO
35,44,0.1255,NO
36,106,0.86,YES
37,139,0.0,NO
38,326,0.0,YES
39,648,0.01,YES
40,792,0.99,YES
41,319,0.95,YES
42,55,0.0,NO
43,191,0.0,NO
44,90,0.4444999999999999,NO
45,273,0.0,YES
46,137,0.0,NO
47,79,0.07,NO
48,82,0.0,NO
49,147,0.03333333333333334,NO
50,422,0.0,YES
51,979,1.0,YES
52,495,1.0,YES
53,189,0.0,YES
54,167,0.13,YES
55,86,0.97,YES
56,182,0.0,YES
57,361,0.18,YES
58,126,0.0,YES
59,106,0.86,NO
60,109,0.17,NO
61,85,0.0,NO
62,236,0.0,NO
63,315,0.97,YES
64,695,0.99,YES
65,27,0.0,NO
66,89,0.16083333333333336,NO
67,301,0.97,YES
68,153,0.04695238095238096,YES
69,92,0.4944999999999999,NO
70,466,0.99,YES
71,93,0.5033333333333332,NO
72,244,0.0,NO
73,192,0.0,YES
74,252,1.0,YES
75,109,0.17,NO
76,601,0.01,YES
77,565,0.97,YES
78,69,0.64,NO
79,77,0.05,NO
80,94,0.5616666666666665,YES
81,337,0.0,NO
82,214,0.0,NO
83,79,0.07,NO
84,25,0.0,NO
85,84,0.0,NO
86,34,0.0,NO
87,33,0.0,NO
88,104,0.88,NO
89,172,0.0,NO
90,70,0.27,NO
91,140,0.0,NO
92,156,0.96,YES
93,248,0.0,NO
94,277,0.96,YES
95,189,0.67,NO
96,194,0.44,NO
97,346,0.47,NO
98,304,0.45,NO
99,356,0.91,YES
100,84,0.95,YES
101,53,0.73,YES
102,132,0.0,NO
103,4088,0.01,NO
104,691,0.95,YES
105,47,0.2945,NO
106,101,0.7,YES
107,510,0.97,YES
108,328,0.95,YES
109,273,0.0,NO
110,136,0.0,NO
111,56,0.0,NO
112,74,0.0,NO
113,359,0.91,YES
114,174,0.0,NO
115,148,0.3266071428571428,NO
116,92,0.4944999999999999,NO
117,45,0.4759999999999999,NO
118,168,0.02,NO
119,77,0.05,NO
120,666,1.0,YES
121,88,0.0,NO
122,262,0.98,YES
123,54,0.0,NO
124,48,0.0,YES
125,140,0.0,YES
126,152,0.04695238095238096,NO
127,39,0.01,NO
128,131,0.0,NO
129,47,0.0,NO
130,129,0.0,NO
131,43,0.0,NO
132,243,0.0,YES
133,62,0.004,NO
134,45,0.4759999999999999,NO
135,97,0.9,YES
136,476,0.75,NO
137,77,0.3419285714285714,NO
138,69,0.04,NO
139,104,0.01,NO
140,115,0.0,NO
141,421,0.27,NO
142,61,0.03,NO
143,2009,0.97,YES
144,179,0.3,NO
145,106,0.02,NO
146,33,0.03916666666666666,NO
147,657,0.7,NO
148,295,0.24,NO
149,872,0.27,NO
150,444,0.74,NO
151,168,0.06,NO
152,752,0.65,NO
153,135,0.72,NO
154,1126,0.3,NO
155,163,0.04,NO
156,184,0.6,NO
157,51,0.03,NO
158,25,0.0,NO
159,180,0.3,NO
160,64,0.672,NO
161,101,0.025,NO
162,512,0.74,NO
163,187,0.61,NO
164,56,0.5509999999999998,NO
165,39,0.02,NO
166,261,0.55,NO
167,73,0.1125,NO
168,65,0.6145,NO
169,329,0.19,NO
170,64,0.672,NO
171,164,0.06,NO
172,624,0.87,YES
173,74,0.0075,NO
174,117,0.0,NO
175,84,0.02,NO
176,226,1.0,YES
177,76,0.29528571428571415,NO
178,323,0.18,NO
179,72,0.0,NO
180,42,0.0,NO
181,48,0.0,NO
182,89,0.16083333333333336,NO
183,380,0.0,NO
184,141,0.95,YES
185,148,1.0,YES
186,191,0.0,NO
187,46,0.0,NO
188,165,0.1,NO
189,171,0.0,NO
190,56,0.0,NO
191,179,0.0,NO
192,74,0.0,NO
193,36,0.0,NO
194,37,0.01,NO
195,34,0.0,NO
196,34,0.0,NO
197,38,0.30333333333333334,NO
198,39,0.01,NO
199,156,0.08428571428571428,NO
200,84,0.0,NO
201,117,0.02,NO
202,94,0.5616666666666665,NO
203,71,0.01,NO
204,183,0.0,NO
205,85,0.0,NO
206,183,0.0,NO
207,70,0.27,NO
208,54,0.0,NO
209,160,0.61,NO
210,125,0.0,NO
211,151,0.04695238095238096,NO
212,422,0.76,YES
213,221,0.9,YES
214,50,0.0,NO
215,42,0.0,NO
216,624,0.01,NO
217,377,0.0,NO
218,383,0.0,NO
219,72,0.0,NO
220,92,0.4944999999999999,NO
221,282,0.98,YES
222,371,0.0,NO
223,47,0.0,NO
224,108,0.18,NO
225,111,0.17,NO
226,319,0.0,NO
227,129,0.0,NO
228,49,0.0,NO
229,358,0.0,NO
230,277,0.0,NO
231,49,0.0,NO
232,89,0.16083333333333336,NO
233,41,0.0,NO
234,66,0.0,NO
235,63,0.21339285714285708,NO
236,24,0.0,NO
237,50,0.0,NO
238,72,0.0,NO
239,47,0.0,NO
240,47,0.0,NO
241,183,0.0,NO
242,49,0.0,NO
243,50,0.0,NO
244,98,0.20781349206349203,NO
245,143,0.0,NO
246,43,0.0,NO
247,42,0.0,NO
248,56,0.0,NO
249,44,0.1255,NO
250,26,0.0,NO
251,254,0.0,NO
252,16883,0.01,NO
253,74,0.0,NO
254,153,0.04695238095238096,NO
255,68,0.59,NO
256,100,0.03842857142857143,NO
257,550,0.98,YES
258,437,0.0,NO
259,1038,0.99,YES
260,104,0.98,YES
261,332,0.98,YES
262,123,0.0,NO
263,106,0.86,NO
264,106,0.86,NO
265,94,0.96,YES
266,101,0.96,YES
267,38,0.30333333333333334,NO
268,628,0.97,YES
269,32,0.0,NO
270,111,0.17,NO
271,35,0.0,NO
272,90,0.4444999999999999,NO
273,27,0.0,NO
274,28,0.0,NO
275,92,0.4944999999999999,NO
276,956,0.93,YES
277,67,0.0,NO
278,29,0.0,NO
279,105,0.88,NO
280,72,0.0,NO
281,37,0.01,NO
282,47,0.0,NO
283,31,0.0,NO
284,90,0.4444999999999999,NO
285,223,0.0,NO
286,214,0.0,NO
287,107,0.86,NO
288,37,0.01,NO
289,27,0.0,NO
290,48,0.0,NO
291,167,0.98,YES
292,213,0.0,NO
293,867,1.0,YES
294,159,0.61,NO
295,100,0.03842857142857143,NO
296,96,0.6475714285714286,NO
297,842,1.0,YES
298,525,0.15,NO
299,83,0.0,NO
300,63,0.21339285714285708,NO
301,76,0.0,NO
302,202,0.0,NO
303,155,0.97,YES
304,1263,0.98,YES
305,74,0.0,NO
306,101,0.0,NO
307,27,0.0,NO
308,22,0.0,NO
309,491,0.97,YES
310,62,0.004,NO
311,59,0.0,NO
312,99,0.19095634920634916,NO
313,27,0.0,NO
314,77,0.05,NO
315,846,0.01,YES
316,64,0.024869047619047617,NO
317,45,0.4759999999999999,NO
318,63,0.21339285714285708,NO
319,54,0.0,NO
320,64,0.024869047619047617,NO
321,132,0.0,NO
322,177,0.0,NO
323,70,0.27,NO
324,36,0.0,NO
325,58,0.0,NO
326,62,0.004,NO
327,132,0.0,NO
328,74,0.0,NO
329,86,0.95,YES
330,74,0.0,NO
331,48,0.0,NO
332,74,0.0,NO
333,86,0.0,NO
334,355,0.0,NO
335,53,0.0,NO
336,804,1.0,YES
337,75,0.0,NO
338,125,0.0,NO
339,200,0.0,NO
340,134,0.0,NO
341,57,0.0,NO
342,123,0.0,NO
343,266,0.09,YES
344,162,0.63,NO
345,130,0.0,YES
346,108,0.18,YES
347,354,0.1,YES
348,88,0.28,YES
349,28,0.0,NO
350,58,0.01,NO
351,308,1.0,YES
352,343,1.0,YES
353,103,0.14,NO
354,35,0.0,NO
355,98,0.20781349206349203,NO
356,117,0.95,YES
