@relation storm_trainingSet2.arff

@attribute SIZE numeric
@attribute LOC_ADDED numeric
@attribute AVG_LOC_ADDED numeric
@attribute MAX_LOC_ADDED numeric
@attribute LOC_REMOVED numeric
@attribute AVG_LOC_REMOVED numeric
@attribute MAX_LOC_REMOVED numeric
@attribute CHURN numeric
@attribute AVG_CHURN numeric
@attribute MAX_CHURN numeric
@attribute NUMBER_OF_REVISIONS numeric
@attribute NUMBER_OF_DEFECT_FIXES numeric
@attribute NUMBER_OF_AUTHORS numeric
@attribute IS_BUGGY {'YES','NO'}

@data
27,81,27.0,27,0,0.0,0,81,27.0,27,3,0,2,NO
35,105,35.0,35,0,0.0,0,105,35.0,35,3,0,2,NO
33,99,33.0,33,0,0.0,0,99,33.0,33,3,0,2,NO
58,178,35.6,54,8,1.6,4,170,34.0,54,5,0,3,NO
11,33,11.0,11,0,0.0,0,33,11.0,11,3,0,2,NO
14,42,14.0,14,0,0.0,0,42,14.0,14,3,0,2,NO
24,72,24.0,24,0,0.0,0,72,24.0,24,3,0,2,NO
9,27,9.0,9,0,0.0,0,27,9.0,9,3,0,2,NO
22,66,22.0,22,0,0.0,0,66,22.0,22,3,0,2,NO
9,27,9.0,9,0,0.0,0,27,9.0,9,3,0,2,NO
13,39,13.0,13,0,0.0,0,39,13.0,13,3,0,2,NO
8,24,8.0,8,0,0.0,0,24,8.0,8,3,0,2,NO
16,48,16.0,16,0,0.0,0,48,16.0,16,3,0,2,NO
27,81,27.0,27,0,0.0,0,81,27.0,27,3,0,2,NO
6,18,6.0,6,0,0.0,0,18,6.0,6,3,0,2,NO
63,189,63.0,63,0,0.0,0,189,63.0,63,3,0,2,NO
62,186,62.0,62,0,0.0,0,186,62.0,62,3,0,2,NO
9,27,9.0,9,0,0.0,0,27,9.0,9,3,0,2,NO
66,198,66.0,66,0,0.0,0,198,66.0,66,3,0,2,NO
75,225,75.0,75,0,0.0,0,225,75.0,75,3,0,2,NO
9,27,9.0,9,0,0.0,0,27,9.0,9,3,0,2,NO
68,204,68.0,68,0,0.0,0,204,68.0,68,3,0,2,NO
50,150,50.0,50,0,0.0,0,150,50.0,50,3,0,2,NO
103,309,103.0,103,0,0.0,0,309,103.0,103,3,0,2,NO
9,27,9.0,9,0,0.0,0,27,9.0,9,3,0,2,NO
59,177,59.0,59,0,0.0,0,177,59.0,59,3,0,2,NO
92,276,92.0,92,0,0.0,0,276,92.0,92,3,0,2,NO
7,21,7.0,7,0,0.0,0,21,7.0,7,3,0,2,NO
10,30,10.0,10,0,0.0,0,30,10.0,10,3,0,2,NO
30,90,30.0,30,0,0.0,0,90,30.0,30,3,0,2,NO
168,504,168.0,168,0,0.0,0,504,168.0,168,3,0,2,NO
79,237,79.0,79,0,0.0,0,237,79.0,79,3,0,2,NO
80,242,48.4,68,14,2.8,7,228,45.6,68,5,0,3,NO
6,18,6.0,6,0,0.0,0,18,6.0,6,3,0,2,NO
137,414,69.0,137,3,0.5,1,411,68.5,137,6,0,2,NO
30,90,30.0,30,0,0.0,0,90,30.0,30,3,0,2,NO
134,405,67.5,134,3,0.5,1,402,67.0,134,6,0,2,NO
149,447,149.0,149,0,0.0,0,447,149.0,149,3,0,2,NO
19,57,19.0,19,0,0.0,0,57,19.0,19,3,0,2,NO
15,45,15.0,15,0,0.0,0,45,15.0,15,3,0,2,NO
13,39,13.0,13,0,0.0,0,39,13.0,13,3,0,2,NO
20,60,20.0,20,0,0.0,0,60,20.0,20,3,0,2,NO
16,48,16.0,16,0,0.0,0,48,16.0,16,3,0,2,NO
15,45,15.0,15,0,0.0,0,45,15.0,15,3,0,2,NO
268,804,268.0,268,0,0.0,0,804,268.0,268,3,0,2,NO
49,147,49.0,49,0,0.0,0,147,49.0,49,3,0,2,NO
408,1224,408.0,408,0,0.0,0,1224,408.0,408,3,0,2,NO
705,2115,705.0,705,0,0.0,0,2115,705.0,705,3,0,2,NO
130,393,65.5,119,3,0.5,1,390,65.0,119,6,0,2,NO
118,354,118.0,118,0,0.0,0,354,118.0,118,3,0,2,NO
75,225,75.0,75,0,0.0,0,225,75.0,75,3,0,2,NO
27,81,27.0,27,0,0.0,0,81,27.0,27,3,0,2,NO
55,165,55.0,55,0,0.0,0,165,55.0,55,3,0,2,NO
311,933,311.0,311,0,0.0,0,933,311.0,311,3,0,2,NO
44,132,44.0,44,0,0.0,0,132,44.0,44,3,0,2,NO
11,33,11.0,11,0,0.0,0,33,11.0,11,3,0,2,NO
33,99,33.0,33,0,0.0,0,99,33.0,33,3,0,2,NO
18,54,18.0,18,0,0.0,0,54,18.0,18,3,0,2,NO
115,345,115.0,115,0,0.0,0,345,115.0,115,3,0,2,NO
201,794,34.52173913043478,199,177,7.695652173913044,31,659,28.652173913043477,199,23,0,6,NO
50,168,18.666666666666668,53,18,2.0,11,172,19.11111111111111,53,9,0,2,NO
51,249,27.666666666666668,72,96,10.666666666666666,60,257,28.555555555555557,51,9,0,2,NO
153,462,115.5,153,3,0.75,3,459,114.75,153,4,0,2,NO
68,215,30.714285714285715,75,11,1.5714285714285714,6,218,31.142857142857142,75,7,0,2,NO
22,159,19.875,94,93,11.625,44,218,27.25,94,8,0,2,NO
120,371,41.22222222222222,114,11,1.2222222222222223,4,360,40.0,114,9,0,5,NO
111,419,38.09090909090909,111,86,7.818181818181818,51,343,31.181818181818183,111,11,0,2,NO
27,92,15.333333333333334,33,11,1.8333333333333333,7,93,15.5,33,6,0,2,NO
59,201,25.125,59,24,3.0,10,177,22.125,59,8,0,2,NO
28,95,15.833333333333334,35,11,1.8333333333333333,8,98,16.333333333333332,35,6,0,2,NO
100,114,38.0,84,14,4.666666666666667,12,116,38.666666666666664,84,3,0,1,NO
122,30,7.5,14,57,14.25,35,39,9.75,26,4,0,1,NO
146,200,50.0,177,54,13.5,42,218,54.5,177,4,0,1,NO
76,0,0.0,0,1,1.0,1,1,1.0,1,1,0,1,NO
52,54,27.0,49,2,1.0,2,52,26.0,49,2,0,1,NO
88,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
40,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
32,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
40,40,20.0,26,0,0.0,0,40,20.0,26,2,0,1,NO
51,2,2.0,2,2,2.0,2,0,0.0,0,1,0,1,NO
81,13,13.0,13,5,5.0,5,8,8.0,8,1,0,1,NO
35,1,1.0,1,1,1.0,1,0,0.0,0,1,0,1,NO
46,1,1.0,1,1,1.0,1,0,0.0,0,1,0,1,NO
46,2,2.0,2,2,2.0,2,0,0.0,0,1,0,1,NO
27,30,15.0,29,3,1.5,3,31,15.5,29,2,0,1,NO
12,12,12.0,12,0,0.0,0,12,12.0,12,1,0,1,NO
280,372,124.0,209,92,30.666666666666668,87,280,93.33333333333333,147,3,0,1,NO
29,30,15.0,30,1,0.5,1,31,15.5,30,2,0,1,NO
14,14,14.0,14,0,0.0,0,14,14.0,14,1,0,1,NO
73,73,73.0,73,0,0.0,0,73,73.0,73,1,0,1,NO
54,54,27.0,49,0,0.0,0,54,27.0,49,2,0,1,NO
83,83,83.0,83,0,0.0,0,83,83.0,83,1,0,1,NO
38,38,38.0,38,0,0.0,0,38,38.0,38,1,0,1,NO
32,32,32.0,32,0,0.0,0,32,32.0,32,1,0,1,NO
40,40,20.0,26,0,0.0,0,40,20.0,26,2,0,1,NO
50,50,50.0,50,0,0.0,0,50,50.0,50,1,0,1,NO
81,81,81.0,81,0,0.0,0,81,81.0,81,1,0,1,NO
35,35,35.0,35,0,0.0,0,35,35.0,35,1,0,1,NO
46,46,46.0,46,0,0.0,0,46,46.0,46,1,0,1,NO
46,46,46.0,46,0,0.0,0,46,46.0,46,1,0,1,NO
183,183,183.0,183,0,0.0,0,183,183.0,183,1,0,1,NO
192,192,192.0,192,0,0.0,0,192,192.0,192,1,0,1,NO
80,80,80.0,80,0,0.0,0,80,80.0,80,1,0,1,NO
71,71,71.0,71,0,0.0,0,71,71.0,71,1,0,1,NO
69,69,69.0,69,0,0.0,0,69,69.0,69,1,0,1,NO
78,630,45.0,78,6,0.42857142857142855,2,626,44.714285714285715,78,14,0,7,YES
87,701,53.92307692307692,87,5,0.38461538461538464,2,698,53.69230769230769,87,13,0,7,YES
68,544,60.44444444444444,68,0,0.0,0,544,60.44444444444444,68,9,0,6,YES
58,479,34.214285714285715,58,31,2.2142857142857144,10,454,32.42857142857143,58,14,0,7,YES
196,1573,121.0,196,5,0.38461538461538464,2,1570,120.76923076923077,196,13,0,7,YES
78,682,68.2,78,4,0.4,4,678,67.8,78,10,0,7,YES
64,512,56.888888888888886,64,0,0.0,0,512,56.888888888888886,64,9,0,6,YES
173,1384,153.77777777777777,173,0,0.0,0,1384,153.77777777777777,173,9,0,6,YES
246,1968,218.66666666666666,246,0,0.0,0,1968,218.66666666666666,246,9,0,6,YES
107,861,66.23076923076923,107,5,0.38461538461538464,2,858,66.0,107,13,0,7,YES
110,880,97.77777777777777,110,0,0.0,0,880,97.77777777777777,110,9,0,6,YES
58,464,51.55555555555556,58,0,0.0,0,464,51.55555555555556,58,9,0,6,YES
37,296,32.888888888888886,37,0,0.0,0,296,32.888888888888886,37,9,0,6,YES
142,1136,126.22222222222223,142,0,0.0,0,1136,126.22222222222223,142,9,0,6,YES
114,912,101.33333333333333,114,0,0.0,0,912,101.33333333333333,114,9,0,6,YES
59,472,52.44444444444444,59,0,0.0,0,472,52.44444444444444,59,9,0,6,YES
64,512,56.888888888888886,64,0,0.0,0,512,56.888888888888886,64,9,0,6,YES
164,1412,108.61538461538461,164,268,20.615384615384617,99,1144,88.0,164,13,0,7,YES
70,560,62.22222222222222,70,0,0.0,0,560,62.22222222222222,70,9,0,6,YES
32,256,28.444444444444443,32,0,0.0,0,256,28.444444444444443,32,9,0,6,YES
148,1184,131.55555555555554,148,0,0.0,0,1184,131.55555555555554,148,9,0,6,YES
156,1248,138.66666666666666,156,0,0.0,0,1248,138.66666666666666,156,9,0,6,YES
119,952,105.77777777777777,119,0,0.0,0,952,105.77777777777777,119,9,0,6,YES
118,944,104.88888888888889,118,0,0.0,0,944,104.88888888888889,118,9,0,6,YES
156,1248,138.66666666666666,156,0,0.0,0,1248,138.66666666666666,156,9,0,6,YES
85,685,52.69230769230769,85,5,0.38461538461538464,2,682,52.46153846153846,85,13,0,7,YES
39,320,32.0,39,0,0.0,0,320,32.0,39,10,0,7,YES
33,264,29.333333333333332,33,0,0.0,0,264,29.333333333333332,33,9,0,6,YES
146,1168,129.77777777777777,146,0,0.0,0,1168,129.77777777777777,146,9,0,6,YES
113,904,100.44444444444444,113,0,0.0,0,904,100.44444444444444,113,9,0,6,YES
147,1176,130.66666666666666,147,0,0.0,0,1176,130.66666666666666,147,9,0,6,YES
40,320,35.55555555555556,40,0,0.0,0,320,35.55555555555556,40,9,0,6,YES
125,1000,111.11111111111111,125,0,0.0,0,1000,111.11111111111111,125,9,0,6,YES
252,2016,224.0,252,0,0.0,0,2016,224.0,252,9,0,6,YES
368,2944,327.1111111111111,368,0,0.0,0,2944,327.1111111111111,368,9,0,6,YES
106,848,94.22222222222223,106,0,0.0,0,848,94.22222222222223,106,9,0,6,YES
181,1448,160.88888888888889,181,0,0.0,0,1448,160.88888888888889,181,9,0,6,YES
81,652,54.333333333333336,81,4,0.3333333333333333,2,648,54.0,81,12,0,8,YES
25,206,18.727272727272727,25,6,0.5454545454545454,4,200,18.181818181818183,25,11,0,7,YES
147,1187,84.78571428571429,147,21,1.5,7,1166,83.28571428571429,147,14,0,8,YES
94,752,83.55555555555556,94,0,0.0,0,752,83.55555555555556,94,9,0,6,YES
29,232,25.77777777777778,29,0,0.0,0,232,25.77777777777778,29,9,0,6,YES
52,406,36.90909090909091,52,0,0.0,0,406,36.90909090909091,52,11,0,7,YES
43,348,38.666666666666664,43,4,0.4444444444444444,4,344,38.22222222222222,43,9,0,6,YES
195,1551,141.0,195,16,1.4545454545454546,8,1535,139.54545454545453,195,11,0,7,YES
243,1914,159.5,243,10,0.8333333333333334,4,1904,158.66666666666666,243,12,0,7,YES
28,224,24.88888888888889,28,0,0.0,0,224,24.88888888888889,28,9,0,6,YES
37,291,26.454545454545453,37,0,0.0,0,291,26.454545454545453,37,11,0,7,YES
64,519,51.9,64,2,0.2,2,517,51.7,64,10,0,7,YES
28,214,19.454545454545453,28,0,0.0,0,214,19.454545454545453,28,11,0,7,YES
265,2122,141.46666666666667,265,122,8.133333333333333,59,2000,133.33333333333334,265,15,0,7,YES
36,288,32.0,36,0,0.0,0,288,32.0,36,9,0,6,YES
51,393,35.72727272727273,51,0,0.0,0,393,35.72727272727273,51,11,0,7,YES
38,304,33.77777777777778,38,0,0.0,0,304,33.77777777777778,38,9,0,6,YES
52,416,46.22222222222222,52,0,0.0,0,416,46.22222222222222,52,9,0,6,YES
37,296,32.888888888888886,37,0,0.0,0,296,32.888888888888886,37,9,0,6,YES
46,370,33.63636363636363,46,2,0.18181818181818182,1,368,33.45454545454545,46,11,0,7,YES
113,901,81.9090909090909,113,2,0.18181818181818182,1,899,81.72727272727273,113,11,0,7,YES
36,294,26.727272727272727,36,6,0.5454545454545454,4,288,26.181818181818183,36,11,0,7,YES
116,936,72.0,116,8,0.6153846153846154,3,928,71.38461538461539,116,13,0,8,YES
89,712,79.11111111111111,89,0,0.0,0,712,79.11111111111111,89,9,0,6,YES
50,404,44.888888888888886,50,4,0.4444444444444444,4,400,44.44444444444444,50,9,0,6,YES
31,248,27.555555555555557,31,0,0.0,0,248,27.555555555555557,31,9,0,6,YES
98,797,72.45454545454545,99,8,0.7272727272727273,4,793,72.0909090909091,99,11,0,7,YES
26,208,23.11111111111111,26,0,0.0,0,208,23.11111111111111,26,9,0,6,YES
25,200,22.22222222222222,25,0,0.0,0,200,22.22222222222222,25,9,0,6,YES
40,320,35.55555555555556,40,0,0.0,0,320,35.55555555555556,40,9,0,6,YES
59,472,52.44444444444444,59,0,0.0,0,472,52.44444444444444,59,9,0,6,YES
36,288,32.0,36,0,0.0,0,288,32.0,36,9,0,6,YES
58,466,42.36363636363637,58,2,0.18181818181818182,1,464,42.18181818181818,58,11,0,7,YES
37,296,32.888888888888886,37,0,0.0,0,296,32.888888888888886,37,9,0,6,YES
268,2155,195.9090909090909,269,6,0.5454545454545454,4,2153,195.72727272727272,269,11,0,7,YES
70,570,51.81818181818182,70,50,4.545454545454546,25,520,47.27272727272727,70,11,0,7,YES
72,216,72.0,72,0,0.0,0,216,72.0,72,3,0,3,NO
993,608,20.266666666666666,356,101,3.3666666666666667,13,611,20.366666666666667,344,30,3,12,YES
155,307,34.111111111111114,139,19,2.111111111111111,19,288,32.0,120,9,1,5,YES
35,19,9.5,17,1,0.5,1,18,9.0,17,2,0,2,NO
47,19,9.5,17,0,0.0,0,19,9.5,17,2,0,2,NO
27,17,17.0,17,0,0.0,0,17,17.0,17,1,0,1,NO
301,883,33.96153846153846,154,195,7.5,28,704,27.076923076923077,132,26,0,9,YES
119,17,17.0,17,0,0.0,0,17,17.0,17,1,0,1,NO
153,17,17.0,17,0,0.0,0,17,17.0,17,1,0,1,NO
51,17,17.0,17,0,0.0,0,17,17.0,17,1,0,1,NO
51,17,17.0,17,0,0.0,0,17,17.0,17,1,0,1,NO
108,17,17.0,17,0,0.0,0,17,17.0,17,1,0,1,NO
46,17,17.0,17,0,0.0,0,17,17.0,17,1,0,1,NO
53,17,17.0,17,0,0.0,0,17,17.0,17,1,0,1,NO
436,17,17.0,17,0,0.0,0,17,17.0,17,1,0,1,NO
382,17,17.0,17,0,0.0,0,17,17.0,17,1,0,1,NO
30,17,17.0,17,0,0.0,0,17,17.0,17,1,0,1,NO
22,17,17.0,17,0,0.0,0,17,17.0,17,1,0,1,NO
91,86,21.5,54,52,13.0,37,34,8.5,17,4,0,4,NO
169,115,28.75,92,14,3.5,8,101,25.25,84,4,0,4,NO
75,17,17.0,17,0,0.0,0,17,17.0,17,1,0,1,NO
93,17,17.0,17,0,0.0,0,17,17.0,17,1,0,1,NO
49,17,17.0,17,0,0.0,0,17,17.0,17,1,0,1,NO
383,17,17.0,17,0,0.0,0,17,17.0,17,1,0,1,NO
59,17,17.0,17,0,0.0,0,17,17.0,17,1,0,1,NO
95,52,13.0,32,6,1.5,3,46,11.5,29,4,0,4,NO
344,86,28.666666666666668,40,69,23.0,23,17,5.666666666666667,17,3,0,3,NO
443,107,35.666666666666664,47,90,30.0,30,17,5.666666666666667,17,3,0,3,NO
1127,290,96.66666666666667,108,273,91.0,91,17,5.666666666666667,17,3,0,3,NO
614,146,48.666666666666664,60,129,43.0,43,17,5.666666666666667,17,3,0,3,NO
723,167,55.666666666666664,67,150,50.0,50,17,5.666666666666667,17,3,0,3,NO
402,116,38.666666666666664,50,99,33.0,33,17,5.666666666666667,17,3,0,3,NO
344,86,28.666666666666668,40,69,23.0,23,17,5.666666666666667,17,3,0,3,NO
441,107,35.666666666666664,47,90,30.0,30,17,5.666666666666667,17,3,0,3,NO
981,391,97.75,107,276,69.0,90,115,28.75,98,4,0,4,NO
2032,926,231.5,333,595,148.75,192,331,82.75,314,4,0,4,NO
625,851,121.57142857142857,186,98,14.0,30,753,107.57142857142857,184,7,0,5,YES
436,107,35.666666666666664,47,90,30.0,30,17,5.666666666666667,17,3,0,3,NO
335,101,33.666666666666664,45,84,28.0,28,17,5.666666666666667,17,3,0,3,NO
695,176,58.666666666666664,70,159,53.0,53,17,5.666666666666667,17,3,0,3,NO
824,188,62.666666666666664,74,171,57.0,57,17,5.666666666666667,17,3,0,3,NO
441,107,35.666666666666664,47,90,30.0,30,17,5.666666666666667,17,3,0,3,NO
679,185,61.666666666666664,73,168,56.0,56,17,5.666666666666667,17,3,0,3,NO
344,86,28.666666666666668,40,69,23.0,23,17,5.666666666666667,17,3,0,3,NO
479,116,38.666666666666664,50,99,33.0,33,17,5.666666666666667,17,3,0,3,NO
549,152,50.666666666666664,62,135,45.0,45,17,5.666666666666667,17,3,0,3,NO
336,83,27.666666666666668,39,66,22.0,22,17,5.666666666666667,17,3,0,3,NO
13508,6450,1612.5,2881,3665,916.25,1184,2785,696.25,2768,4,0,4,NO
344,86,28.666666666666668,40,69,23.0,23,17,5.666666666666667,17,3,0,3,NO
241,65,21.666666666666668,33,48,16.0,16,17,5.666666666666667,17,3,0,3,NO
565,131,43.666666666666664,55,114,38.0,38,17,5.666666666666667,17,3,0,3,NO
433,101,33.666666666666664,45,84,28.0,28,17,5.666666666666667,17,3,0,3,NO
443,107,35.666666666666664,47,90,30.0,30,17,5.666666666666667,17,3,0,3,NO
772,200,66.66666666666667,78,183,61.0,61,17,5.666666666666667,17,3,0,3,NO
443,107,35.666666666666664,47,90,30.0,30,17,5.666666666666667,17,3,0,3,NO
676,164,54.666666666666664,66,147,49.0,49,17,5.666666666666667,17,3,0,3,NO
478,116,38.666666666666664,50,99,33.0,33,17,5.666666666666667,17,3,0,3,NO
356,183,45.75,97,70,17.5,23,113,28.25,96,4,0,4,NO
722,170,56.666666666666664,68,153,51.0,51,17,5.666666666666667,17,3,0,3,NO
934,412,103.0,191,205,51.25,68,207,51.75,190,4,0,4,NO
61,23,7.666666666666667,19,6,2.0,2,17,5.666666666666667,17,3,0,3,NO
911,403,100.75,191,196,49.0,65,207,51.75,190,4,0,4,NO
43,17,17.0,17,0,0.0,0,17,17.0,17,1,0,1,NO
61,17,17.0,17,0,0.0,0,17,17.0,17,1,0,1,NO
38,17,17.0,17,0,0.0,0,17,17.0,17,1,0,1,NO
32,17,17.0,17,0,0.0,0,17,17.0,17,1,0,1,NO
32,17,17.0,17,0,0.0,0,17,17.0,17,1,0,1,NO
32,17,17.0,17,0,0.0,0,17,17.0,17,1,0,1,NO
35,17,17.0,17,0,0.0,0,17,17.0,17,1,0,1,NO
30,17,17.0,17,0,0.0,0,17,17.0,17,1,0,1,NO
30,17,17.0,17,0,0.0,0,17,17.0,17,1,0,1,NO
49,101,12.625,19,18,2.25,6,95,11.875,17,8,1,6,YES
59,17,17.0,17,0,0.0,0,17,17.0,17,1,0,1,NO
53,17,17.0,17,0,0.0,0,17,17.0,17,1,0,1,NO
57,17,17.0,17,0,0.0,0,17,17.0,17,1,0,1,NO
350,2579,88.93103448275862,232,1447,49.89655172413793,166,1158,39.93103448275862,221,29,2,12,YES
112,486,28.58823529411765,67,85,5.0,9,401,23.58823529411765,67,17,1,9,YES
69,91,13.0,67,12,1.7142857142857142,2,79,11.285714285714286,67,7,1,6,YES
136,266,19.0,168,364,26.0,46,484,34.57142857142857,168,14,1,9,YES
115,505,63.125,85,240,30.0,40,265,33.125,85,8,1,6,YES
39,39,39.0,39,0,0.0,0,39,39.0,39,1,0,1,YES
52,264,22.0,35,3,0.25,1,261,21.75,35,12,1,6,YES
243,911,50.611111111111114,136,133,7.388888888888889,20,798,44.333333333333336,136,18,1,9,YES
41,246,41.0,41,0,0.0,0,246,41.0,41,6,1,5,YES
44,50,7.142857142857143,44,6,0.8571428571428571,1,44,6.285714285714286,44,7,1,6,YES
66,179,22.375,70,133,16.625,22,94,11.75,70,8,1,6,YES
45,45,45.0,45,0,0.0,0,45,45.0,45,1,0,1,YES
72,17,17.0,17,0,0.0,0,17,17.0,17,1,0,1,NO
64,17,17.0,17,0,0.0,0,17,17.0,17,1,0,1,NO
155,17,17.0,17,0,0.0,0,17,17.0,17,1,0,1,NO
34,17,17.0,17,0,0.0,0,17,17.0,17,1,0,1,NO
38,17,17.0,17,0,0.0,0,17,17.0,17,1,0,1,NO
41,17,17.0,17,0,0.0,0,17,17.0,17,1,0,1,NO
23,17,17.0,17,0,0.0,0,17,17.0,17,1,0,1,NO
22,17,17.0,17,0,0.0,0,17,17.0,17,1,0,1,NO
60,17,17.0,17,0,0.0,0,17,17.0,17,1,0,1,NO
24,17,17.0,17,0,0.0,0,17,17.0,17,1,0,1,NO
22,17,17.0,17,0,0.0,0,17,17.0,17,1,0,1,NO
55,17,17.0,17,0,0.0,0,17,17.0,17,1,0,1,NO
45,17,17.0,17,0,0.0,0,17,17.0,17,1,0,1,NO
50,17,17.0,17,0,0.0,0,17,17.0,17,1,0,1,NO
38,17,17.0,17,0,0.0,0,17,17.0,17,1,0,1,NO
31,17,17.0,17,0,0.0,0,17,17.0,17,1,0,1,NO
80,177,35.4,63,0,0.0,0,177,35.4,63,5,0,3,YES
82,181,36.2,65,0,0.0,0,181,36.2,65,5,0,3,YES
179,396,44.0,162,3,0.3333333333333333,2,397,44.111111111111114,162,9,0,5,YES
40,97,19.4,23,0,0.0,0,97,19.4,23,5,0,3,YES
122,304,38.0,105,3,0.375,3,301,37.625,105,8,0,5,YES
51,122,20.333333333333332,34,3,0.5,3,119,19.833333333333332,34,6,0,4,YES
31,17,17.0,17,0,0.0,0,17,17.0,17,1,0,1,NO
28,17,17.0,17,0,0.0,0,17,17.0,17,1,0,1,NO
25,17,17.0,17,0,0.0,0,17,17.0,17,1,0,1,NO
25,17,17.0,17,0,0.0,0,17,17.0,17,1,0,1,NO
33,17,17.0,17,0,0.0,0,17,17.0,17,1,0,1,NO
435,30,15.0,17,0,0.0,0,30,15.0,17,2,0,2,NO
54,54,54.0,54,37,37.0,37,17,17.0,17,1,0,1,NO
39,17,17.0,17,0,0.0,0,17,17.0,17,1,0,1,NO
40,17,17.0,17,0,0.0,0,17,17.0,17,1,0,1,NO
45,17,17.0,17,0,0.0,0,17,17.0,17,1,0,1,NO
58,57,57.0,57,40,40.0,40,17,17.0,17,1,0,1,NO
110,109,109.0,109,92,92.0,92,17,17.0,17,1,0,1,NO
89,17,17.0,17,0,0.0,0,17,17.0,17,1,0,1,NO
57,57,57.0,57,40,40.0,40,17,17.0,17,1,0,1,NO
89,17,17.0,17,0,0.0,0,17,17.0,17,1,0,1,NO
52,17,17.0,17,0,0.0,0,17,17.0,17,1,0,1,NO
97,172,86.0,155,10,5.0,10,162,81.0,145,2,0,2,YES
47,17,17.0,17,0,0.0,0,17,17.0,17,1,0,1,NO
55,38,9.5,21,17,4.25,5,21,5.25,17,4,0,4,NO
108,26,13.0,17,1,0.5,1,25,12.5,17,2,0,2,NO
160,83,20.75,30,53,13.25,17,30,7.5,17,4,0,4,YES
124,101,25.25,48,49,12.25,13,52,13.0,35,4,0,4,NO
79,92,23.0,60,40,10.0,25,52,13.0,35,4,0,4,NO
79,33,8.25,19,15,3.75,9,18,4.5,17,4,0,4,NO
57,19,9.5,17,2,1.0,2,17,8.5,17,2,0,2,NO
57,20,10.0,17,3,1.5,3,17,8.5,17,2,0,2,NO
110,17,17.0,17,0,0.0,0,17,17.0,17,1,0,1,NO
69,33,8.25,22,15,3.75,5,18,4.5,17,4,0,4,NO
114,17,17.0,17,0,0.0,0,17,17.0,17,1,0,1,NO
89,17,17.0,17,0,0.0,0,17,17.0,17,1,0,1,NO
64,17,17.0,17,0,0.0,0,17,17.0,17,1,0,1,NO
23,17,17.0,17,0,0.0,0,17,17.0,17,1,0,1,NO
40,17,17.0,17,0,0.0,0,17,17.0,17,1,0,1,NO
25,17,17.0,17,0,0.0,0,17,17.0,17,1,0,1,NO
26,17,17.0,17,0,0.0,0,17,17.0,17,1,0,1,NO
59,17,17.0,17,0,0.0,0,17,17.0,17,1,0,1,NO
60,17,17.0,17,0,0.0,0,17,17.0,17,1,0,1,NO
51,17,17.0,17,0,0.0,0,17,17.0,17,1,0,1,NO
58,17,17.0,17,0,0.0,0,17,17.0,17,1,0,1,NO
61,17,17.0,17,0,0.0,0,17,17.0,17,1,0,1,NO
224,17,17.0,17,0,0.0,0,17,17.0,17,1,0,1,NO
32,17,17.0,17,0,0.0,0,17,17.0,17,1,0,1,NO
32,17,17.0,17,0,0.0,0,17,17.0,17,1,0,1,NO
32,17,17.0,17,0,0.0,0,17,17.0,17,1,0,1,NO
32,17,17.0,17,0,0.0,0,17,17.0,17,1,0,1,NO
23,17,17.0,17,0,0.0,0,17,17.0,17,1,0,1,NO
24,17,17.0,17,0,0.0,0,17,17.0,17,1,0,1,NO
105,17,17.0,17,0,0.0,0,17,17.0,17,1,0,1,YES
29,17,17.0,17,0,0.0,0,17,17.0,17,1,0,1,NO
34,17,17.0,17,0,0.0,0,17,17.0,17,1,0,1,NO
28,17,17.0,17,0,0.0,0,17,17.0,17,1,0,1,NO
31,17,17.0,17,0,0.0,0,17,17.0,17,1,0,1,NO
38,17,17.0,17,0,0.0,0,17,17.0,17,1,0,1,NO
32,17,17.0,17,0,0.0,0,17,17.0,17,1,0,1,NO
28,17,17.0,17,0,0.0,0,17,17.0,17,1,0,1,NO
41,17,17.0,17,0,0.0,0,17,17.0,17,1,0,1,NO
130,253,19.46153846153846,61,175,13.461538461538462,51,154,11.846153846153847,61,13,0,5,YES
41,17,17.0,17,0,0.0,0,17,17.0,17,1,0,1,NO
134,17,17.0,17,0,0.0,0,17,17.0,17,1,0,1,NO
29,17,17.0,17,0,0.0,0,17,17.0,17,1,0,1,NO
22,17,17.0,17,0,0.0,0,17,17.0,17,1,0,1,NO
25,17,17.0,17,0,0.0,0,17,17.0,17,1,0,1,NO
24,17,17.0,17,0,0.0,0,17,17.0,17,1,0,1,NO
28,17,17.0,17,0,0.0,0,17,17.0,17,1,0,1,NO
30,17,17.0,17,0,0.0,0,17,17.0,17,1,0,1,NO
198,17,17.0,17,0,0.0,0,17,17.0,17,1,0,1,NO
84,17,17.0,17,0,0.0,0,17,17.0,17,1,0,1,NO
22,17,17.0,17,0,0.0,0,17,17.0,17,1,0,1,NO
31,17,17.0,17,0,0.0,0,17,17.0,17,1,0,1,NO
32,17,17.0,17,0,0.0,0,17,17.0,17,1,0,1,NO
225,17,17.0,17,0,0.0,0,17,17.0,17,1,0,1,NO
230,271,20.846153846153847,59,202,15.538461538461538,62,171,13.153846153846153,59,13,1,6,YES
